Regulon,RMST_Under_minus_Over,pvalue,RMST_Under,RMST_Over
3432,328,0.0473,881.719188981594,553.370990484415
3433,187,0.276,738.795236013986,552.215758979003
3434,173,0.121,613.188662690883,439.909136010825
3435,35.2,0.75,629.811108431798,594.637504598045
3436,253,0.0236,771.920597380983,518.974788327117
3437,233,0.133,826.117506613676,593.413059105128
3438,-264,0.0151,495.271538634947,759.04624124453
3439,142,0.137,641.714959633125,499.49716899007
3440,118,0.18,600.670420005526,482.217994238628
3441,-340,0.0449,395.636469785575,735.546151080753
3442,-79.3,0.498,462.555976661086,541.8955453149
3443,-100,0.249,478.46940844759,578.569913506799
3444,-38.5,0.612,503.476217121878,542.017041491412
3445,276,0.19,894.104838709677,618.10250783699
3446,204,0.0622,721.190190758322,516.877482412204
3447,93.4,0.33,678.202816692685,584.76566238722
3448,-7.31,0.955,524.985714285714,532.290885585003
3449,262,0.0118,755.935931402805,493.685784789608
3450,90,0.609,663.618471172831,573.643893940732
3451,-17.3,0.914,672.59265177447,689.90930486126
3452,-75.8,0.279,461.332915234036,537.105846964596
3453,62.5,0.582,656.304038038217,593.767128577496
3454,165,0.0614,631.680858989799,466.727832645244
3455,-113,0.428,597.776630259305,710.542404128145
3456,-283,0.00597,436.201757458303,719.672576552936
3457,26.3,0.83,616.654697578211,590.351729027982
3458,81.9,0.462,592.286953854906,510.374509189619
3459,254,0.00699,754.976130890454,501.26598729309
3460,-354,0.00368,479.02723378213,833.273396412813
3461,-77.1,0.439,510.434881517916,587.564786187146
3462,-319,0.00789,491.275793650793,810.559978938974
3463,87,0.396,671.098814819784,584.125940938894
3464,-91.4,0.407,579.232172152011,670.661267524251
3465,-90.4,0.247,517.247402085401,607.683968462539
3466,-26.8,0.813,527.655174529935,554.429451287794
3467,-37,0.696,614.954042815879,651.971264308417
3468,-71.8,0.543,504.133160618875,575.905394716026
3469,-24.9,0.791,586.390293656445,611.279035023207
3470,-86.2,0.379,578.909586800783,665.155295741565
3471,-191,0.0469,430.523577235773,621.822535663416
3472,-134,0.316,517.5,651.273268502663
3473,132,0.301,646.92485477073,514.517231798144
3474,-397,0.0217,380.945665160251,777.488977072311
3475,382,0.00534,836.774426052117,454.857340768284
3476,118,0.405,549.472222222222,431.434721263707
3477,137,0.341,628.311801242236,490.81445526476
3478,347,0.00675,770.770261715797,423.976884272847
3479,89.2,0.545,586.829751790771,497.643315018315
3480,166,0.16,650.945622971002,485.389275706667
3481,153,0.108,635.121880246914,482.294175098494
3482,98.4,0.323,571.823760138109,473.441057130288
3483,121,0.187,676.332204014867,555.461961113612
3484,60.6,0.592,691.671001433707,631.041392569893
3485,9.72,0.945,665.323265121848,655.603741946674
3486,-38.2,0.789,506.4,544.637362637363
3487,-265,0.0932,423.613909998183,688.525166240409
3488,377,0.0366,852.83430802802,475.373155555556
3489,-279,0.0546,452.468649885583,731.448550750253
3490,56,0.447,538.008132775305,482.03169507735
3491,284,0.0428,846.737794918643,562.36442335765
3492,-232,0.153,543.218862806885,775.304249929637
3493,279,0.0402,821.641785064649,542.786461509707
3494,-78.6,0.493,576.070263829286,654.691060301752
3495,-63.2,0.568,543.850644565016,607.018042228696
3496,204,0.174,780.694444444444,576.894336970027
3497,-80.4,0.374,435.496405228758,515.932327371854
3498,-44.6,0.695,595.608871697203,640.21557075391
3499,-662,0.000404,461.982792243422,1124.19923413948
3500,140,0.443,675.083333333333,535.540478915709
3501,300,0.0273,790.719933554817,491.110554860371
3502,-425,0.0453,407.538461538461,832.051282051282
3503,-46.9,0.77,579.714352314353,626.568247126437
3504,-33,0.849,703.417748085804,736.373091557874
3505,-78.8,0.595,525.003426054327,603.822570536845
3506,-238,0.0525,458.482071406587,696.187592458563
3507,-283,0.0361,516.594824990447,799.433598345567
3508,198,0.296,750.251558687991,551.871834782609
3509,331,0.00809,879.21598244531,548.027147668879
3510,94.6,0.354,603.593385680749,508.992426880592
3511,266,0.0519,705.584310539155,439.83115942029
3512,-195,0.177,543.722222222222,738.563897072578
3513,-319,0.0293,469.121887394523,787.869230137112
3514,-80.4,0.383,494.69620898925,575.048672585223
3515,-185,0.0457,443.32440265288,628.736249225238
3516,117,0.431,651.563647416413,534.646224595946
3517,-51.6,0.638,586.12249131774,637.733619715368
3518,-40.4,0.752,621.435824343037,661.813180750981
3519,19.1,0.908,674.394594594595,655.313675096187
3520,-177,0.256,511.784280936455,689.1022139765
3521,101,0.236,609.821007512383,509.109354413702
3522,80.8,0.538,595.723099154813,514.916305916306
3523,-223,0.0749,426.470947767168,648.996686108165
3524,21.9,0.822,531.84116937552,509.901420956685
3525,270,0.0784,776.66692877435,506.450200319256
3526,-22.5,0.813,497.897619321609,520.34899047619
3527,-286,0.0154,412.206072027845,697.873322820083
3528,-263,0.151,631.088642413487,894.517154751651
3529,-524,0.000436,530.466188900686,1054.03317152674
3530,70.9,0.612,656.707892060457,585.78592821431
3531,-130,0.4,619.145369672716,749.369723389447
3532,306,0.0047,702.796435272471,397.173301676222
3533,-196,0.105,478.233357505714,673.998433147448
3534,-36.1,0.723,645.050603267598,681.154396024658
3535,-1.83,0.984,612.230774256863,614.065071135264
3536,55.1,0.603,510.388933440256,455.336064863929
3537,100,0.362,598.340298495156,498.203874020169
3538,73.9,0.337,574.37237693859,500.51639568047
3539,-366,0.00528,480.376656565657,845.992002319456
3540,29,0.82,642.307062062361,613.351319497685
3541,135,0.478,840.233592880979,705.583115113292
3542,142,0.363,715.215488215488,573.370489200857
3543,162,0.194,652.930740740741,490.88228149788
3544,-467,0.0106,411.759826045183,878.394862587392
3545,392,0.0019,824.508533906942,432.292635142122
3546,173,0.282,755.619941520468,582.275641098779
3547,-59,0.565,446.179487179487,505.181818181818
3548,141,0.204,724.675849453587,583.808931223752
3549,225,0.0249,741.129679582093,515.680359247945
3550,321,0.00754,831.820281909061,511.011594665699
3551,155,0.138,725.954643119209,571.036748466225
3552,210,0.0362,756.147477759091,545.891658703573
3553,76.5,0.431,647.637620515003,571.144887593393
3554,119,0.349,637.051282051282,517.699221948756
3555,-68.9,0.522,485.999432149713,554.934186577857
3556,-282,0.0555,419.999354779609,702.194868298368
3557,178,0.164,766.029995169511,588.442746489621
3558,-69.5,0.677,579.396875,648.872177544677
3559,-283,0.00656,358.873559907834,641.454640756414
3560,1.42,0.99,639.815072631883,638.399767294555
3561,217,0.0176,714.851536431819,497.715672876903
3562,165,0.0659,697.086788099774,531.882076392003
3563,256,0.0149,766.699435024662,511.153740737989
3564,223,0.066,805.191809737137,582.330255609703
3565,110,0.307,614.60866873716,504.875
3566,261,0.0572,780.962246087246,520.427824392435
3567,131,0.169,588.855601386746,458.065102620783
3568,108,0.362,703.735283509041,595.548112137184
3569,157,0.338,706.794454166106,549.503418997038
3570,296,0.0215,756.191027069833,460.127053884162
3571,216,0.0672,772.642666616228,556.822087523813
3572,223,0.0541,797.95800896611,574.88143633575
3573,-166,0.147,461.022000600948,627.287408424908
3574,407,0.000304,916.062142192782,509.382900880838
3575,-9.99,0.913,524.885234077622,534.880164292148
3576,270,0.0796,779.539226936045,509.525393088864
3577,258,0.0223,823.572123521898,565.112829421113
3578,-146,0.188,622.727901521522,768.980553629117
3579,138,0.187,693.433568191074,555.579380559725
3580,220,0.06,686.461739916642,466.722411132584
3581,63,0.568,696.108775591909,633.125333182166
3582,174,0.0594,679.03795802395,505.01396253046
3583,330,0.0489,846.541935696853,516.874390243903
3584,-9.39,0.918,526.107996910021,535.500502943576
3585,-257,0.0599,549.841062147309,807.146001295496
3586,331,0.0323,766.32433163479,435.767369257087
3587,14.9,0.893,557.706196581197,542.820473183647
3588,243,0.145,833.159993198004,590.596248040594
3589,-139,0.108,570.838393777765,710.236731034535
3590,-96.8,0.283,530.484066546608,627.30191409932
3591,-285,0.115,541.974358974359,826.958964216084
3592,-146,0.237,518.946016483516,665.016698307158
3593,-155,0.213,564.026335272343,718.82787045904
3594,95.9,0.443,661.808286972196,565.954476394568
3595,190,0.181,715.057142857143,524.999350983164
3596,-65.6,0.432,455.540625,521.147258355642
3597,-123,0.41,660.595559225032,783.990600699482
3598,-49,0.615,537.712087399029,586.726952416186
3599,-93.1,0.379,544.346897231955,637.457975216438
3600,105,0.475,658.029892796022,552.812334293011
3601,-612,3.81e-05,406.814176572004,1019.07707272459
3602,404,0.00688,925.385312299393,521.457545827525
3603,87.2,0.343,635.248624875959,548.024285393404
3604,302,0.0309,727.664516129032,425.234778449389
3605,-60.1,0.595,506.054813822256,566.10890640394
3606,249,0.0297,716.062080348777,467.431188028727
3607,197,0.13,748.125133969244,550.694123533874
3608,57,0.402,539.268907546907,482.249455552043
3609,233,0.0457,653.406957329206,420.706544820626
3610,193,0.144,673.429334554334,480.515323506649
3611,299,0.0213,743.820782073642,445.024653223702
3612,215,0.0961,647.885714285714,432.618158859358
3613,-215,0.0972,515.19707826087,730.544329351784
3614,-132,0.0438,370.971929824561,503.364629734195
3615,-207,0.128,435.628624094799,642.248885157075
3616,-8.97,0.91,478.7848003848,487.752273478836
3617,140,0.162,677.601439039928,537.841243835947
3618,-308,0.0427,488.609399025151,796.853373359264
3619,136,0.314,547.462182489002,411.477280243606
3620,-305,0.0361,559.010557581393,864.247207379692
3621,-173,0.165,509.110336608223,681.925742349518
3622,-400,0.0034,519.482104671595,919.089775603857
3623,112,0.409,644.027168234065,531.790634384298
3624,11.1,0.899,579.539457147475,568.433747173891
3625,17.9,0.844,542.992433969186,525.115009337068
3626,167,0.0367,685.863143698706,518.531617814634
3627,70.7,0.587,618.295136061429,547.633908433387
3628,-125,0.208,551.440112393915,676.833554418875
3629,100,0.465,688.449231882077,588.056375773994
3630,320,0.00368,751.792564725155,431.812786766449
3631,141,0.0672,597.911925344611,456.613794973771
3632,207,0.0265,673.08767821618,465.908511338554
3633,-33.2,0.726,579.64237233836,612.890337026661
3634,-228,0.0048,382.466,610.120648612195
3635,-189,0.055,456.423928462527,645.909581118522
3636,-400,0.00679,385.15,785.450451166628
3637,125,0.244,738.206477412527,613.247690452927
3638,-121,0.371,513.114603174603,634.390629269045
3639,24.9,0.799,558.940734135422,534.066557066311
3640,-86.5,0.422,538.32367104828,624.827575463725
3641,120,0.242,711.985794530596,592.085622753154
3642,308,0.154,809.114430915552,500.654026466658
3643,132,0.33,666.732883036936,534.763275649892
3644,277,0.203,853.729561361598,576.810445073321
3645,-369,0.000507,386.707885304659,755.843556222449
3646,1.48,0.989,582.665899640899,581.185462339963
3647,247,0.0835,736.635277825245,489.839052780424
3648,114,0.434,642.67004704295,529.049790142696
3649,-266,0.0207,428.821329574818,695.051525133905
3650,332,0.189,760.126984126984,427.72031171914
3651,-234,0.0548,422.860254083485,657.085305641073
3652,284,0.0128,777.471618069564,493.609582773701
3653,236,0.135,766.323710965868,530.639664867539
3654,-259,0.0236,507.037819082787,765.613593028845
3655,-101,0.283,567.658455436814,669.065632615113
3656,-47.6,0.719,496.250529941706,543.877502668867
3657,266,0.0798,774.504395604396,508.407045140459
3658,424,0.00185,950.964487861178,527.18027866266
3659,-212,0.123,570.682008797695,783.134337810858
3660,-43.5,0.707,484.344827586207,527.833883347422
3661,57.2,0.474,546.329301075269,489.115414798398
3662,270,0.0949,885.352450953302,614.860118685023
3663,-40.2,0.734,490.653846153846,530.837806974175
3664,-11,0.901,494.104166666667,505.072261437908
3665,245,0.133,796.631522948203,551.548662031924
3666,231,0.088,781.908429276316,551.053793321931
3667,-228,0.105,510.757417191628,739.169167674795
3668,189,0.0634,680.959591054761,491.611726443737
3669,166,0.179,675.88005104289,509.501693725639
3670,-94.1,0.312,462.068786549708,556.187800853239
3671,76.7,0.48,531.029761904762,454.27981672075
3672,-108,0.355,605.52140766807,713.212716063864
3673,-175,0.212,595.478909567351,770.709793949702
3674,-221,0.0662,500.748876560111,721.868439431471
3675,459,0.0132,918.041355325297,459.135265700483
3676,-110,0.526,601.777777777778,711.713233629118
3677,-267,0.019,485.311952058292,752.347966831483
3678,410,0.053,852.27621483376,442.617966413619
3679,-249,0.124,547.142793610699,796.049988367704
3680,-16.2,0.872,558.281557067271,574.518024256158
3681,-207,0.262,555.229469060351,761.918617051592
3682,157,0.187,685.48891559829,528.047512543663
3683,134,0.206,641.168477094431,506.806259549404
3684,315,0.000722,804.497870170341,489.347972033228
3685,82.5,0.384,600.323404241425,517.79772158933
3686,306,0.0181,886.023550867132,579.636025262305
3687,240,0.0518,769.910374914313,529.658333333333
3688,-147,0.212,504.19201078869,650.765223934273
3689,90.5,0.526,722.352941176471,631.820245482529
3690,179,0.0991,679.265743602006,500.474446945307
3691,7.63,0.943,577.056111395423,569.428271207576
3692,71.9,0.524,538.283610801974,466.34128745838
3693,-29.5,0.798,577.059505127773,606.541469693591
3694,-65,0.4,515.820729701531,580.8198005698
3695,247,0.0105,746.061230155509,498.63403888412
3696,104,0.414,645.879945054945,541.96067482469
3697,182,0.2,699.974512743628,517.987059158128
3698,294,0.0118,794.402753945374,500.739074072203
3699,53.9,0.672,627.103306540007,573.196124396799
3700,137,0.246,734.642840952704,597.560376533542
3701,133,0.24,653.064250044096,520.270836342137
3702,250,0.0585,754.667971289782,504.435955088784
3703,-92.3,0.466,576.783995074181,669.079004373553
3704,88.6,0.437,610.667810942712,522.045542691653
3705,30.3,0.726,518.571255058662,488.237528389233
3706,103,0.283,666.694588174162,563.528468179043
3707,426,0.0133,900.69981060606,474.439078135082
3708,60.9,0.644,615.312359392643,554.398328311624
3709,-85.4,0.648,548.392107928808,633.786990862399
3710,-49.9,0.635,552.061723410518,601.979573117407
3711,-232,0.054,521.302325581395,753.054466644936
3712,58,0.505,655.250441124707,597.285889822952
3713,-80.9,0.101,373.790841904762,454.679670673248
3714,-23.7,0.836,535.93012278583,559.620852364755
3715,107,0.344,634.625568395807,527.441758724707
3716,21.2,0.837,568.700071375964,547.467955864565
3717,-99.9,0.61,759.012488662132,858.950920049307
3718,233,0.251,748.994385822511,515.672663802363
3719,-197,0.143,486.50293040293,683.968995230027
3720,-172,0.297,507.634586466165,680.065781105826
3721,-241,0.0449,375.21052631579,616.64784732751
3722,62.4,0.572,600.9021134594,538.547904369978
3723,76.2,0.61,599.853333333333,523.637920050963
3724,236,0.143,711.150793650794,475.30268858984
3725,-62.3,0.597,529.83458535671,592.154677209597
3726,79.1,0.601,712.675131558488,633.533858784127
3727,-196,0.274,639.834314550042,835.481689770949
3728,262,0.0243,652.589285714286,390.446265004976
3729,-36.4,0.687,549.61976793681,586.054498787124
3730,-86.7,0.566,548.781041633789,635.478565206917
3731,271,0.0487,674.993573165156,403.875849601673
3732,100,0.471,641.389204545455,541.046388352447
3733,-48.8,0.689,606.846479220779,655.602390311669
3734,62.2,0.576,634.151724940174,571.992256162413
3735,-255,0.0123,398.049586640212,653.48213899576
3736,197,0.171,642.677419354839,445.958283492823
3737,-71.3,0.374,550.674744605032,621.9616289162
3738,-207,0.145,548.929565806965,756.220267008181
3739,-101,0.364,524.104764539066,624.699952945322
3740,-37.1,0.793,656.781785544943,693.927899133315
3741,-96.8,0.257,519.981642090543,616.801482940726
3742,-57.9,0.531,520.035264461771,577.932328831777
3743,-74.7,0.449,493.803481867284,568.459947723368
3744,-91.7,0.372,500.820691099313,592.487586520298
3745,266,0.0227,697.970081135903,431.849157630804
3746,-32.1,0.769,599.223785749507,631.337828229191
3747,-49.5,0.695,641.931934493581,691.458955453387
3748,241,0.0383,721.778545650913,480.333733134579
3749,438,0.0108,948.341740029826,510.808363116543
3750,56.5,0.799,679.198586744639,622.651310344827
3751,-126,0.484,610.185430331942,735.816016016016
3752,129,0.255,709.51531188247,580.855439108794
3753,153,0.253,750.666407211025,598.083938389121
3754,239,0.0476,790.172807434853,551.176211030976
3755,-42.5,0.638,578.330753595998,620.80143991301
3756,186,0.135,723.943211646844,538.053718797042
3757,276,0.0174,814.96108815427,538.989983214822
3758,54.3,0.617,645.530318441165,591.232080487504
3759,98.5,0.345,598.051345644287,499.528486674828
3760,271,0.018,646.652775429699,375.183443916287
3761,-371,0.00194,378.334,748.889718428058
3762,-516,3.81e-05,399.570090135211,915.567549189485
3763,108,0.405,541.304347826087,433.74816528094
3764,211,0.204,689.357399592526,478.499532288928
