,Programs,Genes
6885,122,ENSG00000135773
6886,122,ENSG00000269404
6887,122,ENSG00000182752
6888,122,ENSG00000124249
6889,122,ENSG00000108342
6890,122,ENSG00000100739
6891,122,ENSG00000112195
6892,122,ENSG00000186832
6893,122,ENSG00000079385
6894,122,ENSG00000184292
6895,122,ENSG00000181690
6896,122,ENSG00000183918
6897,122,ENSG00000213402
6898,122,ENSG00000115598
6899,122,ENSG00000100206
6900,122,ENSG00000136378
6901,122,ENSG00000163564
6902,122,ENSG00000124256
6903,122,ENSG00000185972
6904,122,ENSG00000059728
6905,122,ENSG00000132677
6906,122,ENSG00000143184
6907,122,ENSG00000135446
6908,122,ENSG00000137265
6909,122,ENSG00000131899
6910,122,ENSG00000183813
6911,122,ENSG00000102245
6912,122,ENSG00000162882
6913,122,ENSG00000050730
6914,122,ENSG00000174032
6915,122,ENSG00000160951
6916,122,ENSG00000182533
6917,122,ENSG00000049249
6918,122,ENSG00000074370
6919,122,ENSG00000142149
6920,122,ENSG00000128165
6921,122,ENSG00000274286
6922,123,ENSG00000007516
6923,123,ENSG00000102385
6924,123,ENSG00000005381
6925,123,ENSG00000140044
6926,123,ENSG00000142677
6927,123,ENSG00000186652
6928,123,ENSG00000179477
6929,123,ENSG00000264522
6930,123,ENSG00000143473
6931,123,ENSG00000187848
6932,123,ENSG00000135587
6933,123,ENSG00000163462
6934,123,ENSG00000122735
6935,123,ENSG00000144821
6936,123,ENSG00000121075
6937,123,ENSG00000163873
6938,123,ENSG00000197893
6939,123,ENSG00000174697
6940,123,ENSG00000128617
6941,123,ENSG00000180758
6942,123,ENSG00000110367
6943,123,ENSG00000206561
6944,123,ENSG00000101197
6945,123,ENSG00000027644
6946,123,ENSG00000137941
6947,123,ENSG00000105997
6948,123,ENSG00000255346
6949,123,ENSG00000078295
6950,123,ENSG00000122025
6951,123,ENSG00000170214
6952,123,ENSG00000111886
6953,123,ENSG00000184349
6954,123,ENSG00000153993
6955,123,ENSG00000177374
6956,123,ENSG00000049192
6957,123,ENSG00000176371
6958,123,ENSG00000169247
6959,123,ENSG00000103546
6960,123,ENSG00000082482
6961,123,ENSG00000141527
6962,123,ENSG00000068137
6963,123,ENSG00000144810
6964,123,ENSG00000225697
6965,123,ENSG00000030419
6966,123,ENSG00000283022
6967,123,ENSG00000101162
6968,123,ENSG00000183778
6969,123,ENSG00000149596
6970,123,ENSG00000187140
6971,123,ENSG00000145217
6972,123,ENSG00000275379
6973,123,ENSG00000157933
6974,123,ENSG00000157168
6975,123,ENSG00000028277
6976,123,ENSG00000163909
6977,123,ENSG00000160973
6978,123,ENSG00000074657
6979,123,ENSG00000169955
6980,123,ENSG00000123453
6981,123,ENSG00000108813
6982,123,ENSG00000181035
6983,123,ENSG00000008086
6984,123,ENSG00000198807
6985,123,ENSG00000089225
6986,123,ENSG00000054179
6987,123,ENSG00000108474
6988,123,ENSG00000142185
6989,123,ENSG00000167332
6990,123,ENSG00000117971
6991,123,ENSG00000178732
6992,123,ENSG00000105219
6993,123,ENSG00000011243
6994,123,ENSG00000106336
6995,123,ENSG00000171595
6996,123,ENSG00000162572
6997,123,ENSG00000184828
6998,123,ENSG00000105610
6999,123,ENSG00000198914
7000,123,ENSG00000147883
7001,123,ENSG00000132005
7002,123,ENSG00000141519
7003,123,ENSG00000128709
7004,123,ENSG00000146776
7005,123,ENSG00000168528
7006,123,ENSG00000124171
7007,123,ENSG00000136573
7008,123,ENSG00000116455
7009,123,ENSG00000181090
7010,123,ENSG00000130270
7011,123,ENSG00000005421
7012,123,ENSG00000105227
7013,123,ENSG00000130382
7014,123,ENSG00000105221
7015,123,ENSG00000183914
7016,123,ENSG00000133124
7017,123,ENSG00000162882
7018,123,ENSG00000126583
7019,123,ENSG00000233822
7020,123,ENSG00000009724
7021,123,ENSG00000166529
7022,123,ENSG00000173894
7023,123,ENSG00000104885
7024,123,ENSG00000112486
7025,123,ENSG00000197714
7026,124,ENSG00000081041
7027,124,ENSG00000134242
7028,124,ENSG00000078098
7029,124,ENSG00000263528
7030,124,ENSG00000164266
7031,124,ENSG00000117009
7032,124,ENSG00000014257
7033,124,ENSG00000126353
7034,124,ENSG00000135604
7035,124,ENSG00000125384
7036,124,ENSG00000173156
7037,124,ENSG00000164136
7038,124,ENSG00000124882
7039,124,ENSG00000258818
7040,124,ENSG00000179583
7041,124,ENSG00000116824
7042,124,ENSG00000151650
7043,124,ENSG00000173762
7044,124,ENSG00000101017
7045,124,ENSG00000137757
7046,124,ENSG00000115008
7047,124,ENSG00000088827
7048,124,ENSG00000101916
7049,124,ENSG00000135480
7050,124,ENSG00000150637
7051,124,ENSG00000084734
7052,124,ENSG00000078081
7053,124,ENSG00000110057
7054,124,ENSG00000070190
7055,124,ENSG00000167286
7056,124,ENSG00000163739
7057,124,ENSG00000123892
7058,124,ENSG00000274619
7059,124,ENSG00000105246
7060,124,ENSG00000100558
7061,124,ENSG00000027869
7062,124,ENSG00000105825
7063,124,ENSG00000178078
7064,124,ENSG00000117586
7065,124,ENSG00000065357
7066,124,ENSG00000100739
7067,124,ENSG00000077984
7068,124,ENSG00000136689
7069,124,ENSG00000203710
7070,124,ENSG00000092068
7071,124,ENSG00000118113
7072,124,ENSG00000112378
7073,124,ENSG00000152229
7074,124,ENSG00000163734
7075,124,ENSG00000105374
7076,124,ENSG00000274233
7077,124,ENSG00000136826
7078,124,ENSG00000174946
7079,124,ENSG00000137869
7080,124,ENSG00000137868
7081,124,ENSG00000185338
7082,124,ENSG00000160883
7083,124,ENSG00000172543
7084,125,ENSG00000117335
7085,125,ENSG00000139629
7086,125,ENSG00000156427
7087,125,ENSG00000096696
7088,125,ENSG00000114270
7089,125,ENSG00000163751
7090,125,ENSG00000122641
7091,125,ENSG00000123892
7092,125,ENSG00000124466
7093,125,ENSG00000165124
7094,125,ENSG00000147257
7095,125,ENSG00000173801
7096,125,ENSG00000180263
7097,125,ENSG00000122420
7098,125,ENSG00000206538
7099,125,ENSG00000178935
7100,125,ENSG00000114529
7101,125,ENSG00000179841
7102,125,ENSG00000130234
7103,125,ENSG00000178038
7104,125,ENSG00000189334
7105,125,ENSG00000105989
7106,125,ENSG00000141384
7107,125,ENSG00000166482
7108,125,ENSG00000198759
7109,125,ENSG00000039068
7110,125,ENSG00000204175
7111,125,ENSG00000165272
7112,125,ENSG00000111319
7113,125,ENSG00000137834
7114,125,ENSG00000198691
7115,125,ENSG00000182107
7116,125,ENSG00000172345
7117,125,ENSG00000160180
7118,125,ENSG00000196352
7119,125,ENSG00000178078
7120,125,ENSG00000140519
7121,125,ENSG00000064205
7122,125,ENSG00000141738
7123,125,ENSG00000126759
7124,125,ENSG00000147459
7125,125,ENSG00000154358
7126,125,ENSG00000070159
7127,125,ENSG00000005187
7128,125,ENSG00000135269
7129,125,ENSG00000138615
7130,125,ENSG00000137880
7131,125,ENSG00000107960
7132,125,ENSG00000174951
7133,125,ENSG00000106789
7134,125,ENSG00000131389
7135,125,ENSG00000047936
7136,125,ENSG00000057294
7137,125,ENSG00000123360
7138,125,ENSG00000117122
7139,125,ENSG00000163993
7140,125,ENSG00000010030
7141,125,ENSG00000135373
7142,125,ENSG00000117472
7143,125,ENSG00000196693
7144,125,ENSG00000176142
7145,125,ENSG00000166510
7146,125,ENSG00000156675
7147,125,ENSG00000103534
7148,125,ENSG00000189143
7149,125,ENSG00000007944
7150,125,ENSG00000119411
7151,125,ENSG00000081277
7152,125,ENSG00000123500
7153,125,ENSG00000055732
7154,125,ENSG00000145244
7155,125,ENSG00000163435
7156,125,ENSG00000102554
7157,125,ENSG00000102575
7158,125,ENSG00000131471
7159,125,ENSG00000112378
7160,125,ENSG00000049283
7161,125,ENSG00000188910
7162,125,ENSG00000137486
7163,125,ENSG00000213853
7164,125,ENSG00000184347
7165,126,ENSG00000105369
7166,126,ENSG00000166913
7167,126,ENSG00000102096
7168,126,ENSG00000134954
7169,126,ENSG00000114378
7170,126,ENSG00000197165
7171,126,ENSG00000115085
7172,126,ENSG00000162896
7173,126,ENSG00000162390
7174,126,ENSG00000128918
7175,126,ENSG00000159640
7176,126,ENSG00000168484
7177,126,ENSG00000127954
7178,126,ENSG00000142910
7179,126,ENSG00000170323
7180,126,ENSG00000026950
7181,126,ENSG00000196616
7182,126,ENSG00000064651
7183,126,ENSG00000160867
7184,126,ENSG00000276114
7185,126,ENSG00000116678
7186,126,ENSG00000149150
7187,126,ENSG00000179348
7188,126,ENSG00000131471
7189,126,ENSG00000125378
7190,126,ENSG00000176907
7191,126,ENSG00000035664
7192,126,ENSG00000109072
7193,126,ENSG00000139567
7194,126,ENSG00000076067
7195,126,ENSG00000158481
7196,126,ENSG00000213402
7197,126,ENSG00000282013
7198,127,ENSG00000197409
7199,127,ENSG00000003989
7200,127,ENSG00000171873
7201,127,ENSG00000182324
7202,127,ENSG00000156510
7203,127,ENSG00000164099
7204,127,ENSG00000130948
7205,127,ENSG00000084674
7206,127,ENSG00000006451
7207,127,ENSG00000082293
7208,127,ENSG00000186115
7209,127,ENSG00000109927
7210,127,ENSG00000177469
7211,127,ENSG00000175073
7212,127,ENSG00000113448
7213,127,ENSG00000136603
7214,127,ENSG00000135773
7215,127,ENSG00000138738
7216,127,ENSG00000119522
7217,127,ENSG00000049130
7218,127,ENSG00000137709
7219,127,ENSG00000281449
7220,127,ENSG00000105514
7221,127,ENSG00000080561
7222,127,ENSG00000149972
7223,127,ENSG00000118985
7224,127,ENSG00000164690
7225,127,ENSG00000197565
7226,127,ENSG00000158711
7227,127,ENSG00000106829
7228,127,ENSG00000185591
7229,127,ENSG00000127399
7230,127,ENSG00000118271
7231,128,ENSG00000198464
7232,128,ENSG00000137976
7233,128,ENSG00000165195
7234,128,ENSG00000198455
7235,128,ENSG00000135333
7236,128,ENSG00000069493
7237,128,ENSG00000185591
7238,128,ENSG00000012504
7239,128,ENSG00000164404
7240,128,ENSG00000183230
7241,128,ENSG00000251192
7242,129,ENSG00000140044
7243,129,ENSG00000128218
7244,129,ENSG00000198821
7245,129,ENSG00000068831
7246,129,ENSG00000168298
7247,129,ENSG00000105366
7248,129,ENSG00000106066
7249,129,ENSG00000100031
7250,129,ENSG00000123700
7251,129,ENSG00000119630
7252,129,ENSG00000137731
7253,129,ENSG00000125878
7254,129,ENSG00000143632
7255,129,ENSG00000186827
7256,129,ENSG00000065054
7257,129,ENSG00000203883
7258,129,ENSG00000130203
7259,129,ENSG00000129673
7260,129,ENSG00000145911
7261,129,ENSG00000176692
7262,130,ENSG00000166908
7263,130,ENSG00000186522
7264,130,ENSG00000120437
7265,130,ENSG00000181090
7266,130,ENSG00000077092
7267,130,ENSG00000089225
7268,130,ENSG00000144642
7269,130,ENSG00000037897
7270,130,ENSG00000136352
7271,130,ENSG00000278677
7272,130,ENSG00000123307
7273,130,ENSG00000182968
7274,130,ENSG00000131899
7275,130,ENSG00000123297
7276,130,ENSG00000100092
7277,130,ENSG00000153094
7278,130,ENSG00000026559
7279,130,ENSG00000102098
7280,130,ENSG00000168505
7281,130,ENSG00000182054
7282,130,ENSG00000138083
7283,130,ENSG00000159184
7284,130,ENSG00000134780
7285,130,ENSG00000178403
7286,130,ENSG00000006377
7287,130,ENSG00000187714
7288,130,ENSG00000139187
7289,130,ENSG00000166987
7290,130,ENSG00000164975
7291,131,ENSG00000104611
7292,131,ENSG00000078061
7293,131,ENSG00000134243
7294,131,ENSG00000166598
7295,131,ENSG00000071127
7296,131,ENSG00000109971
7297,131,ENSG00000164924
7298,131,ENSG00000140416
7299,131,ENSG00000153989
7300,131,ENSG00000161217
7301,131,ENSG00000144118
7302,131,ENSG00000181744
7303,131,ENSG00000198561
7304,131,ENSG00000136099
7305,131,ENSG00000132589
7306,131,ENSG00000101911
7307,131,ENSG00000169359
7308,131,ENSG00000114480
7309,131,ENSG00000169410
7310,131,ENSG00000131016
7311,131,ENSG00000136021
7312,131,ENSG00000148572
7313,131,ENSG00000163399
7314,131,ENSG00000126062
7315,131,ENSG00000282844
7316,131,ENSG00000138071
7317,131,ENSG00000177731
7318,131,ENSG00000166233
7319,131,ENSG00000135862
7320,131,ENSG00000155903
7321,131,ENSG00000109445
7322,131,ENSG00000130702
7323,131,ENSG00000175283
7324,131,ENSG00000138166
7325,131,ENSG00000074695
7326,131,ENSG00000124783
7327,131,ENSG00000143870
7328,131,ENSG00000113712
7329,131,ENSG00000177697
7330,131,ENSG00000075420
7331,131,ENSG00000096968
7332,131,ENSG00000117450
7333,131,ENSG00000113013
7334,131,ENSG00000169018
7335,131,ENSG00000039650
7336,131,ENSG00000071537
7337,131,ENSG00000142627
7338,131,ENSG00000150991
7339,131,ENSG00000110958
7340,131,ENSG00000110841
7341,131,ENSG00000177311
7342,131,ENSG00000175105
7343,131,ENSG00000170485
7344,131,ENSG00000077232
7345,131,ENSG00000177189
7346,131,ENSG00000067704
7347,131,ENSG00000123143
7348,131,ENSG00000066629
7349,131,ENSG00000170606
7350,131,ENSG00000108946
7351,131,ENSG00000153827
7352,131,ENSG00000116406
7353,131,ENSG00000092108
7354,131,ENSG00000130164
7355,131,ENSG00000120451
7356,131,ENSG00000180530
7357,131,ENSG00000079931
7358,131,ENSG00000138434
7359,131,ENSG00000135766
7360,131,ENSG00000180801
7361,131,ENSG00000106682
7362,131,ENSG00000164040
7363,131,ENSG00000084234
7364,131,ENSG00000125266
7365,131,ENSG00000141367
7366,131,ENSG00000257365
7367,131,ENSG00000138758
7368,131,ENSG00000140464
7369,131,ENSG00000004700
7370,131,ENSG00000078808
7371,131,ENSG00000127124
7372,131,ENSG00000102572
7373,131,ENSG00000118804
7374,131,ENSG00000182168
7375,131,ENSG00000180398
7376,131,ENSG00000162736
7377,131,ENSG00000150403
7378,131,ENSG00000115091
7379,131,ENSG00000282230
7380,131,ENSG00000127947
7381,131,ENSG00000087074
7382,131,ENSG00000140009
7383,131,ENSG00000167193
7384,131,ENSG00000147650
7385,131,ENSG00000133657
7386,131,ENSG00000105976
7387,131,ENSG00000067955
7388,131,ENSG00000120705
7389,131,ENSG00000182544
7390,131,ENSG00000155097
7391,131,ENSG00000128595
7392,131,ENSG00000124067
7393,131,ENSG00000033867
7394,131,ENSG00000114573
7395,131,ENSG00000131435
7396,131,ENSG00000113615
7397,131,ENSG00000059804
7398,131,ENSG00000134333
7399,131,ENSG00000108861
7400,131,ENSG00000073008
7401,131,ENSG00000182827
7402,131,ENSG00000125844
7403,131,ENSG00000187244
7404,131,ENSG00000080371
7405,131,ENSG00000044115
7406,131,ENSG00000034152
7407,131,ENSG00000106105
7408,131,ENSG00000158006
7409,131,ENSG00000044574
7410,131,ENSG00000213585
7411,131,ENSG00000140575
7412,131,ENSG00000181929
7413,131,ENSG00000100934
7414,131,ENSG00000166200
7415,131,ENSG00000125733
7416,131,ENSG00000140564
7417,131,ENSG00000152104
7418,131,ENSG00000023445
7419,131,ENSG00000167004
7420,131,ENSG00000278788
7421,131,ENSG00000166181
7422,131,ENSG00000136273
7423,131,ENSG00000124145
7424,131,ENSG00000105438
7425,131,ENSG00000129038
7426,131,ENSG00000125304
7427,131,ENSG00000018408
7428,131,ENSG00000075624
7429,131,ENSG00000112378
7430,131,ENSG00000259207
7431,131,ENSG00000145780
7432,131,ENSG00000126581
7433,131,ENSG00000116237
7434,131,ENSG00000196411
7435,131,ENSG00000184009
7436,131,ENSG00000013375
7437,131,ENSG00000161013
7438,131,ENSG00000113643
7439,131,ENSG00000118762
7440,131,ENSG00000116704
7441,132,ENSG00000215301
7442,132,ENSG00000256294
7443,132,ENSG00000078043
7444,132,ENSG00000135823
7445,132,ENSG00000121940
7446,132,ENSG00000080345
7447,132,ENSG00000168259
7448,132,ENSG00000146872
7449,132,ENSG00000150768
7450,132,ENSG00000105953
7451,132,ENSG00000119402
7452,132,ENSG00000172466
7453,132,ENSG00000131374
7454,132,ENSG00000131375
7455,132,ENSG00000151292
7456,132,ENSG00000164070
7457,132,ENSG00000137845
7458,132,ENSG00000136021
7459,132,ENSG00000130227
7460,132,ENSG00000109458
7461,132,ENSG00000239306
7462,132,ENSG00000166855
7463,132,ENSG00000114030
7464,132,ENSG00000137710
7465,132,ENSG00000112640
7466,132,ENSG00000130818
7467,132,ENSG00000145868
7468,132,ENSG00000111605
7469,132,ENSG00000171365
7470,132,ENSG00000065243
7471,132,ENSG00000164031
7472,132,ENSG00000198963
7473,132,ENSG00000120688
7474,132,ENSG00000137815
7475,132,ENSG00000110713
7476,132,ENSG00000113141
7477,132,ENSG00000168152
7478,132,ENSG00000106080
7479,132,ENSG00000148429
7480,132,ENSG00000065135
7481,132,ENSG00000164144
7482,132,ENSG00000137822
7483,132,ENSG00000143157
7484,132,ENSG00000148672
7485,132,ENSG00000143569
7486,132,ENSG00000114098
7487,132,ENSG00000281742
7488,132,ENSG00000124789
7489,132,ENSG00000161813
7490,132,ENSG00000118260
7491,132,ENSG00000025800
7492,132,ENSG00000280807
7493,132,ENSG00000018510
7494,132,ENSG00000136875
7495,132,ENSG00000156958
7496,132,ENSG00000083520
7497,132,ENSG00000069869
7498,132,ENSG00000103978
7499,132,ENSG00000112739
7500,132,ENSG00000197969
7501,132,ENSG00000151422
7502,132,ENSG00000104320
7503,132,ENSG00000143337
7504,132,ENSG00000079335
7505,132,ENSG00000101138
7506,132,ENSG00000065427
7507,132,ENSG00000165417
7508,132,ENSG00000132842
7509,132,ENSG00000168872
7510,132,ENSG00000253729
7511,132,ENSG00000198589
7512,132,ENSG00000001630
7513,132,ENSG00000283068
7514,132,ENSG00000062725
7515,132,ENSG00000070778
7516,132,ENSG00000138760
7517,132,ENSG00000066777
7518,132,ENSG00000113522
7519,132,ENSG00000120686
7520,132,ENSG00000054118
7521,132,ENSG00000198586
7522,132,ENSG00000144747
7523,132,ENSG00000121879
7524,132,ENSG00000009335
7525,132,ENSG00000134014
7526,132,ENSG00000116406
7527,132,ENSG00000115825
7528,132,ENSG00000004897
7529,132,ENSG00000140259
7530,132,ENSG00000156256
7531,132,ENSG00000080298
7532,132,ENSG00000107372
7533,132,ENSG00000174405
7534,132,ENSG00000070367
7535,132,ENSG00000072803
7536,132,ENSG00000163848
7537,132,ENSG00000186432
7538,132,ENSG00000177565
7539,132,ENSG00000175595
7540,132,ENSG00000109381
7541,132,ENSG00000096401
7542,132,ENSG00000138592
7543,132,ENSG00000138757
7544,132,ENSG00000174485
7545,132,ENSG00000186130
7546,132,ENSG00000166266
7547,132,ENSG00000121892
7548,132,ENSG00000113300
7549,132,ENSG00000110048
7550,132,ENSG00000111737
7551,132,ENSG00000133704
7552,132,ENSG00000096872
7553,132,ENSG00000155561
7554,132,ENSG00000138594
7555,132,ENSG00000113282
7556,132,ENSG00000134900
7557,132,ENSG00000188554
7558,132,ENSG00000126821
7559,132,ENSG00000130939
7560,132,ENSG00000137145
7561,132,ENSG00000008130
7562,132,ENSG00000196367
7563,132,ENSG00000127526
7564,132,ENSG00000198130
7565,132,ENSG00000136636
7566,132,ENSG00000132466
7567,132,ENSG00000127022
7568,132,ENSG00000148358
7569,132,ENSG00000111880
7570,132,ENSG00000112078
7571,132,ENSG00000088205
7572,132,ENSG00000142657
7573,132,ENSG00000175216
7574,132,ENSG00000035928
7575,132,ENSG00000108588
7576,132,ENSG00000141380
7577,132,ENSG00000174720
7578,132,ENSG00000005175
7579,132,ENSG00000101751
7580,132,ENSG00000177485
7581,132,ENSG00000198301
7582,132,ENSG00000132912
7583,132,ENSG00000119396
7584,132,ENSG00000116132
7585,132,ENSG00000082213
7586,132,ENSG00000180370
7587,132,ENSG00000185722
7588,132,ENSG00000102893
7589,132,ENSG00000109572
7590,132,ENSG00000276072
7591,132,ENSG00000143498
7592,132,ENSG00000135974
7593,132,ENSG00000153147
7594,132,ENSG00000116698
7595,132,ENSG00000153046
7596,132,ENSG00000153936
7597,132,ENSG00000134318
7598,132,ENSG00000148737
7599,132,ENSG00000130935
7600,132,ENSG00000136824
7601,132,ENSG00000007168
7602,132,ENSG00000143401
7603,132,ENSG00000104133
7604,132,ENSG00000101972
7605,132,ENSG00000143971
7606,132,ENSG00000086827
7607,132,ENSG00000131778
7608,132,ENSG00000136381
7609,132,ENSG00000163904
7610,132,ENSG00000080603
7611,132,ENSG00000157106
7612,132,ENSG00000176105
7613,132,ENSG00000081386
7614,132,ENSG00000136161
7615,132,ENSG00000104687
7616,132,ENSG00000137522
7617,132,ENSG00000005889
7618,132,ENSG00000259956
7619,132,ENSG00000115361
7620,132,ENSG00000160049
7621,132,ENSG00000100852
7622,132,ENSG00000187325
7623,132,ENSG00000162521
7624,132,ENSG00000042429
7625,132,ENSG00000112992
7626,132,ENSG00000138443
7627,132,ENSG00000277401
7628,132,ENSG00000172071
7629,132,ENSG00000158796
7630,132,ENSG00000175582
7631,132,ENSG00000135249
7632,132,ENSG00000145907
7633,132,ENSG00000067596
7634,132,ENSG00000047188
7635,132,ENSG00000068784
7636,132,ENSG00000101367
7637,132,ENSG00000021776
7638,132,ENSG00000156052
7639,132,ENSG00000140382
7640,132,ENSG00000172992
7641,132,ENSG00000113318
7642,132,ENSG00000130741
7643,132,ENSG00000103494
7644,132,ENSG00000166181
7645,132,ENSG00000135341
7646,132,ENSG00000100462
7647,132,ENSG00000138468
7648,132,ENSG00000172939
7649,132,ENSG00000075711
7650,132,ENSG00000112685
7651,132,ENSG00000158161
7652,132,ENSG00000178988
7653,132,ENSG00000128923
7654,132,ENSG00000085415
7655,132,ENSG00000157911
7656,132,ENSG00000143924
7657,133,ENSG00000117335
7658,133,ENSG00000120708
7659,133,ENSG00000153250
7660,133,ENSG00000169857
7661,133,ENSG00000134470
7662,133,ENSG00000123268
7663,133,ENSG00000104231
7664,133,ENSG00000152684
7665,133,ENSG00000117151
7666,133,ENSG00000243646
7667,133,ENSG00000278677
7668,133,ENSG00000120963
7669,133,ENSG00000124216
7670,133,ENSG00000170275
7671,133,ENSG00000123892
7672,133,ENSG00000077420
7673,133,ENSG00000112343
7674,133,ENSG00000034510
7675,133,ENSG00000104497
7676,133,ENSG00000198814
7677,133,ENSG00000213614
7678,133,ENSG00000170266
7679,133,ENSG00000102871
7680,133,ENSG00000176390
7681,133,ENSG00000165806
7682,133,ENSG00000143570
7683,133,ENSG00000110719
7684,133,ENSG00000213064
7685,133,ENSG00000112299
